date_observed,data_sheet,coral_id,type,code,search_term,lowest_level,cafi_size_mm,count,Gravid,notes,worms_id,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,genus,species
8/7/22,41,33,amphipod,,,general,5,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,amphipod,,,general,5,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,amphipod,,,general,4,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,amphipod,,,general,5,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,amphipod,,,general,4,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,amphipod,,,general,3,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,amphipod,,,general,2,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,amphipod,,,general,2,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,amphipod,,,general,3,4,,,,,,,,,,,,,,,,,
8/7/22,41,33,amphipod,,,general,4,3,,,,,,,,,,,,,,,,,
8/7/22,41,33,amphipod,,,general,3,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,amphipod,,,general,4,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,amphipod,,,general,3,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,amphipod,,,general,5,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,amphipod,,,general,2,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,snail,DIAL,Diala albugo,species,2,3,,,,,,,,,,,,,,,,,
8/7/22,41,33,snail,,Diala semistriata,species,3,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,snail,RIAM,Rissoina ambigua,species,4,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,snail,,Haurakia marmorata,species,2,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,snail,,Metanachis marquesa,species,5,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,snail,,Mitrella rorida,species,5,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,crab,TRBE,Trapezia bella,species,5,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,crab,JACA,Jacforus cavatus,species,4,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,crab,CHSP,Chlorodiella,genus,3,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,snail,,Cerithium egenum,species,9,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,snail,,,general,3,1,,Orange black snail (photo taken),,,,,,,,,,,,,,,
8/7/22,41,33,shrimp,,Palaemonidae,family,10,1,,Long armed palaemonid,,,,,,,,,,,,,,,
8/7/22,41,33,shrimp,,Palaemonidae,family,11,2,,,,,,,,,,,,,,,,,
8/7/22,41,33,crab,TRBI,Trapezia bidentata,species,3,1,N,,,,,,,,,,,,,,,,
8/7/22,41,33,shrimp,ALPC,Alpheus paracrinitus,species,8,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,bivalve,,Galeommatidae,family,3,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,echinoderm,,Ophiocoma,genus,2,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,shrimp,PESP,Periclimenes,genus,7,46,,"This is different from the total tally on the written datasheet, but I think it's the correct interpretation",,,,,,,,,,,,,,,
8/7/22,41,33,shrimp,PESP,Periclimenes,genus,4,47,,,,,,,,,,,,,,,,,
8/7/22,41,33,shrimp,PESP,Periclimenes,genus,7,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,shrimp,PESP,Periclimenes,genus,6,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,shrimp,PESP,Periclimenes,genus,7,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,shrimp,PESP,Periclimenes,genus,6,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,shrimp,PESP,Periclimenes,genus,6,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,shrimp,PESP,Periclimenes,genus,7,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,shrimp,PESP,Periclimenes,genus,7,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,shrimp,ATDJ,Athanas djiboutensis,species,6,10,,,,,,,,,,,,,,,,,
8/7/22,41,33,shrimp,ATDJ,Athanas djiboutensis,species,5,6,,,,,,,,,,,,,,,,,
8/7/22,41,33,shrimp,ATDJ,Athanas djiboutensis,species,4,1,,,,,,,,,,,,,,,,,
8/7/22,41,33,shrimp,ATDJ,Athanas djiboutensis,species,6,2,,,,,,,,,,,,,,,,,
8/7/22,41,33,shrimp,,Tanaidacea,order,4,1,,,,,,,,,,,,,,,,,
8/7/22,41,31,worm,,,general,12,1,,,,,,,,,,,,,,,,,
8/7/22,41,31,worm,,,general,10,1,,,,,,,,,,,,,,,,,
8/7/22,41,31,worm,,,general,14,1,,,,,,,,,,,,,,,,,
8/7/22,41,31,worm,,,general,11,1,,,,,,,,,,,,,,,,,
8/7/22,41,31,worm,,,general,15,1,,,,,,,,,,,,,,,,,
8/7/22,41,31,worm,,,general,8,1,,,,,,,,,,,,,,,,,
8/7/22,41,31,worm,,,general,21,1,,,,,,,,,,,,,,,,,
8/7/22,41,31,worm,,,general,30,1,,,,,,,,,,,,,,,,,
8/7/22,41,31,worm,,,general,10,1,,,,,,,,,,,,,,,,,
8/7/22,41,31,worm,,,general,15,1,,,,,,,,,,,,,,,,,
8/7/22,41,31,worm,,,general,4,1,,,,,,,,,,,,,,,,,
8/7/22,41,31,echinoderm,OPER,Ophiocoma erinaceus,species,2,1,,,,,,,,,,,,,,,,,
8/7/22,41,31,crab,,Menaethius monoceros,species,5,1,,,,,,,,,,,,,,,,,
8/7/22,41,31,snail,COMO,Coralliophila monodonta,species,3,1,,,,,,,,,,,,,,,,,
8/7/22,41,31,snail,STAS,Strigatella assimilis,species,7,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,hermit,CALT,Calcinus latens,species,4,3,,,,,,,,,,,,,,,,,
8/9/22,42,28,hermit,CALT,Calcinus latens,species,5,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,hermit,CALT,Calcinus latens,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,hermit,CALT,Calcinus latens,species,5,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,hermit,CALT,Calcinus latens,species,4,3,,,,,,,,,,,,,,,,,
8/9/22,42,28,hermit,CALT,Calcinus latens,species,5,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,snail,MIMO,Mitrella moleculina,species,6,2,,,,,,,,,,,,,,,,,
8/9/22,42,28,snail,,Zafra hahajimana,species,3,3,,,,,,,,,,,,,,,,,
8/9/22,42,28,snail,HAMI,Haminoea,genus,3,2,,,,,,,,,,,,,,,,,
8/9/22,42,28,bivalve,,Galeommatidae,family,4,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,snail,COMO,Coralliophila monodonta,species,2,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,snail,EUVA,Euplica varians,species,6,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,snail,MOZE,Morula zebrina,species,5,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,snail,RIAM,Rissoina ambigua,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,snail,,Pascula,genus,8,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,snail,PAMU,Pascula muricata,species,6,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,snail,PAMU,Pascula muricata,species,6,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,snail,PAMU,Pascula muricata,species,3,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,amphipod,,,general,4,3,,,,,,,,,,,,,,,,,
8/9/22,42,28,snail,BIGL,Bittium glareosum,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,snail,,Vexillum castum,species,3,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,shrimp,PESP,Periclimenes,genus,4,12,,,,,,,,,,,,,,,,,
8/9/22,42,28,shrimp,ALDO,Alpheus dolerus,species,6,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,shrimp,ALDO,Alpheus dolerus,species,11,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,shrimp,,Palaemonidae,family,6,1,,Bloodline shrimp,,,,,,,,,,,,,,,
8/9/22,42,28,shrimp,ATDJ,Athanas djiboutensis,species,5,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,shrimp,ATDJ,Athanas djiboutensis,species,7,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,shrimp,ATDJ,Athanas djiboutensis,species,8,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,shrimp,ATDJ,Athanas djiboutensis,species,5,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,shrimp,ATDJ,Athanas djiboutensis,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,shrimp,ATDJ,Athanas djiboutensis,species,5,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,shrimp,ATDJ,Athanas djiboutensis,species,5,1,,,,,,,,,,,,,,,,,
8/9/22,42,28,shrimp,,Palaemonidae,family,11,1,,Long-armed Palaemonid,,,,,,,,,,,,,,,
8/9/22,42,9,hermit,CALT,Calcinus latens,species,11,1,,,,,,,,,,,,,,,,,
8/9/22,42,9,hermit,CALT,Calcinus latens,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,42,9,hermit,CALT,Calcinus latens,species,5,1,,,,,,,,,,,,,,,,,
8/9/22,42,9,hermit,CALT,Calcinus latens,species,3,1,,,,,,,,,,,,,,,,,
8/9/22,42,9,hermit,CALT,Calcinus latens,species,5,1,,,,,,,,,,,,,,,,,
8/9/22,42,9,hermit,CALT,Calcinus latens,species,3,1,,,,,,,,,,,,,,,,,
8/9/22,42,9,hermit,CALT,Calcinus latens,species,7,1,,,,,,,,,,,,,,,,,
8/9/22,42,9,hermit,CALT,Calcinus latens,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,42,9,snail,PAMU,Pascula muricata,species,10,1,,,,,,,,,,,,,,,,,
8/9/22,42,9,snail,STRU,Stomatolina rubra,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,42,9,snail,DIAL,Diala albugo,species,3,1,,,,,,,,,,,,,,,,,
8/9/22,42,9,snail,DIAL,Diala albugo,species,2,1,,,,,,,,,,,,,,,,,
8/9/22,42,9,snail,APCE,Apataxia cerithiiformis,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,42,9,snail,,Cerithium columna,species,5,1,,,,,,,,,,,,,,,,,
8/9/22,42,9,shrimp,PESP,Periclimenes,genus,4,23,,,,,,,,,,,,,,,,,
8/9/22,42,9,shrimp,PESP,Periclimenes,genus,6,1,,,,,,,,,,,,,,,,,
8/9/22,42,9,shrimp,,Tanaidacea,order,6,1,,,,,,,,,,,,,,,,,
8/9/22,42,9,shrimp,ATDJ,Athanas djiboutensis,species,5,1,,,,,,,,,,,,,,,,,
8/9/22,42,9,shrimp,ATDJ,Athanas djiboutensis,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,42,9,shrimp,ATDJ,Athanas djiboutensis,species,6,1,,,,,,,,,,,,,,,,,
8/8/22,43,11,echinoderm,BRDE,Breviturma dentata,species,2,1,,,,,,,,,,,,,,,,,
8/8/22,43,11,snail,MOZE,Morula zebrina,species,3,1,,,,,,,,,,,,,,,,,
8/8/22,43,11,crab,XALM,Xanthias lamarckii,species,9,1,,,,,,,,,,,,,,,,,
8/8/22,43,11,shrimp,ATDJ,Athanas djiboutensis,species,5,11,,,,,,,,,,,,,,,,,
8/8/22,43,11,shrimp,ATDJ,Athanas djiboutensis,species,4,1,,,,,,,,,,,,,,,,,
8/8/22,43,11,shrimp,PESP,Periclimenes,genus,4,47,,,,,,,,,,,,,,,,,
8/8/22,43,11,snail,,Strigatella litterata,species,6,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,worm,,,general,15,2,,,,,,,,,,,,,,,,,
8/8/22,43,7,worm,,,general,12,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,worm,,,general,14,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,worm,,,general,7,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,snail,MIMO,Mitrella moleculina,species,6,6,,,,,,,,,,,,,,,,,
8/8/22,43,7,snail,,Scabricola olivaeformis,species,8,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,snail,,Scabricola olivaeformis,species,5,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,hermit,CALT,Calcinus latens,species,3,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,hermit,CALT,Calcinus latens,species,5,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,hermit,CALT,Calcinus latens,species,4,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,hermit,CALT,Calcinus latens,species,2,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,hermit,CALT,Calcinus latens,species,4,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,hermit,CALT,Calcinus latens,species,3,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,hermit,CALT,Calcinus latens,species,4,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,hermit,CALT,Calcinus latens,species,7,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,hermit,CALT,Calcinus latens,species,3,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,hermit,CALT,Calcinus latens,species,4,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,snail,COMO,Coralliophila monodonta,species,3,3,,,,,,,,,,,,,,,,,
8/8/22,43,7,snail,COMO,Coralliophila monodonta,species,2,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,limpet,,,general,5,1,,Limpet #1 (black/white),,,,,,,,,,,,,,,
8/8/22,43,7,crab,XANT,Xanthidae,family,4,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,snail,DIAL,Diala albugo,species,3,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,snail,,Zafra hahajimana,species,3,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,snail,MOZE,Morula zebrina,species,5,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,snail,APCE,Apataxia cerithiiformis,species,2,2,,,,,,,,,,,,,,,,,
8/8/22,43,7,snail,APCE,Apataxia cerithiiformis,species,4,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,snail,BIGL,Bittium glareosum,species,2,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,echinoderm,ECMA,Echinometra mathaei,species,2,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,snail,,Graphicomassa margarita,species,5,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,snail,,Graphicomassa margarita,species,3,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,amphipod,,,general,3,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,amphipod,,,general,4,2,,,,,,,,,,,,,,,,,
8/8/22,43,7,amphipod,,,general,3,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,shrimp,PESP,Periclimenes,genus,4,129,,,,,,,,,,,,,,,,,
8/8/22,43,7,shrimp,PESP,Periclimenes,genus,7,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,shrimp,PESP,Periclimenes,genus,6,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,shrimp,ATDJ,Athanas djiboutensis,species,4,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,shrimp,ATDJ,Athanas djiboutensis,species,8,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,shrimp,,Palaemonidae,family,10,1,,Long-armed Palaemonid,,,,,,,,,,,,,,,
8/8/22,43,7,echinoderm,OPPE,Ophioconis permixta,species,2,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,worm,,,general,17,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,worm,,,general,30,2,,,,,,,,,,,,,,,,,
8/8/22,43,7,worm,,,general,8,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,worm,,,general,10,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,worm,,,general,5,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,worm,,,general,13,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,worm,,,general,14,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,worm,,,general,16,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,worm,,,general,5,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,worm,,,general,3,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,worm,,,general,10,1,,,,,,,,,,,,,,,,,
8/8/22,43,7,snail,DIAL,Diala albugo,species,3,4,,,,,,,,,,,,,,,,,
8/8/22,43,7,snail,DIAL,Diala albugo,species,2,14,,,,,,,,,,,,,,,,,
8/8/22,43,7,snail,DIAL,Diala albugo,species,3,3,,,,,,,,,,,,,,,,,
8/8/22,43,7,snail,DIAL,Diala albugo,species,2,4,,,,,,,,,,,,,,,,,
8/8/22,43,7,snail,DIAL,Diala albugo,species,2,3,,,,,,,,,,,,,,,,,
8/9/22,44,15,worm,,,general,30,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,worm,,,general,20,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,worm,,,general,18,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,worm,,,general,5,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,worm,,,general,20,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,worm,,,general,5,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,hermit,CALT,Calcinus latens,species,5,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,hermit,CALT,Calcinus latens,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,hermit,CALT,Calcinus latens,species,6,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,hermit,CALT,Calcinus latens,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,hermit,CALT,Calcinus latens,species,3,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,hermit,CALT,Calcinus latens,species,10,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,hermit,CALT,Calcinus latens,species,4,2,,,,,,,,,,,,,,,,,
8/9/22,44,15,snail,MIMO,Mitrella moleculina,species,7,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,snail,MIMO,Mitrella moleculina,species,5,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,snail,MIMO,Mitrella moleculina,species,3,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,snail,DIAL,Diala albugo,species,3,3,,,,,,,,,,,,,,,,,
8/9/22,44,15,snail,DIAL,Diala albugo,species,2,5,,,,,,,,,,,,,,,,,
8/9/22,44,15,snail,,Vexillum interruptum,species,7,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,snail,,Graphicomassa margarita,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,snail,,Graphicomassa margarita,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,snail,,Graphicomassa margarita,species,6,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,snail,,Zafra hahajimana,species,3,2,,,,,,,,,,,,,,,,,
8/9/22,44,15,snail,,Scabricola olivaeformis,species,10,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,snail,,Scabricola olivaeformis,species,9,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,snail,STAU,Stomatella auricula,species,7,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,snail,APCE,Apataxia cerithiiformis,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,snail,APCE,Apataxia cerithiiformis,species,3,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,snail,COMO,Coralliophila monodonta,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,snail,STRU,Stomatolina rubra,species,3,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,snail,,Mastonia vulpina,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,crab,TEOC,Tetralia ocucaerulea,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,crab,TRSP,Trapezia speciosa,species,2,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,crab,XALM,Xanthias lamarckii,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,snail,HAMI,Haminoea,genus,2,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,snail,,Bulla,genus,4,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,crab,XANT,Xanthidae,family,3,1,,Chlor/LUPU guy,,,,,,,,,,,,,,,
8/9/22,44,15,crab,XANT,Xanthidae,family,4,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,echinoderm,OPEL,Ophiomastix elegans,species,1,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,echinoderm,BRDE,Breviturma dentata,species,3,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,echinoderm,MALO,Macrophiothrix longipeda,species,5,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,shrimp,,Tanaidacea,order,6,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,amphipod,,,general,6,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,shrimp,ATDJ,Athanas djiboutensis,species,5,3,,,,,,,,,,,,,,,,,
8/9/22,44,15,shrimp,ALCL,Alpheus clypeatus,species,9,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,shrimp,ALCL,Alpheus clypeatus,species,10,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,shrimp,ALCL,Alpheus clypeatus,species,8,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,shrimp,ARIN,Arete indicus,species,5,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,shrimp,ARIN,Arete indicus,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,44,15,shrimp,,Palaemonidae,family,6,1,,Bloodline shrimp,,,,,,,,,,,,,,,
8/9/22,45,15,shrimp,,Palaemonidae,family,10,1,,,,,,,,,,,,,,,,,
8/9/22,45,15,shrimp,PESP,Periclimenes,genus,4,1,,,,,,,,,,,,,,,,,
8/9/22,45,15,shrimp,PESP,Periclimenes,genus,11,1,,,,,,,,,,,,,,,,,
8/9/22,45,15,snail,HAMI,Haminoea,genus,2,1,,,,,,,,,,,,,,,,,
8/9/22,45,2,worm,,,general,50,1,,,,,,,,,,,,,,,,,
8/9/22,45,2,worm,,,general,30,1,,,,,,,,,,,,,,,,,
8/9/22,45,2,hermit,CALT,Calcinus latens,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,45,2,hermit,CALT,Calcinus latens,species,5,1,,,,,,,,,,,,,,,,,
8/9/22,45,2,hermit,CALT,Calcinus latens,species,7,1,,,,,,,,,,,,,,,,,
8/9/22,45,2,hermit,CALT,Calcinus latens,species,3,1,,,,,,,,,,,,,,,,,
8/9/22,45,2,shrimp,ATDJ,Athanas djiboutensis,species,5,1,,,,,,,,,,,,,,,,,
8/9/22,45,2,shrimp,ATDJ,Athanas djiboutensis,species,5,1,,,,,,,,,,,,,,,,,
8/9/22,45,2,shrimp,ATDJ,Athanas djiboutensis,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,45,2,shrimp,ATDJ,Athanas djiboutensis,species,5,1,,,,,,,,,,,,,,,,,
8/9/22,45,2,shrimp,ATDJ,Athanas djiboutensis,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,45,2,shrimp,ATDJ,Athanas djiboutensis,species,6,1,,,,,,,,,,,,,,,,,
8/9/22,45,2,shrimp,ATDJ,Athanas djiboutensis,species,5,1,,,,,,,,,,,,,,,,,
8/9/22,45,2,shrimp,ATDJ,Athanas djiboutensis,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,45,2,snail,DIAL,Diala albugo,species,3,2,,,,,,,,,,,,,,,,,
8/9/22,45,2,snail,DIAL,Diala albugo,species,2,3,,,,,,,,,,,,,,,,,
8/9/22,45,2,snail,BIGL,Bittium glareosum,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,45,2,amphipod,,,general,4,1,,,,,,,,,,,,,,,,,
8/9/22,45,2,shrimp,,Palaemonidae,family,7,2,,Bloodline shrimp,,,,,,,,,,,,,,,
8/9/22,45,2,snail,MIMO,Mitrella moleculina,species,5,1,,,,,,,,,,,,,,,,,
8/9/22,45,2,shrimp,PESP,Periclimenes,genus,4,1,,,,,,,,,,,,,,,,,
8/9/22,45,2,shrimp,PESP,Periclimenes,genus,9,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,worm,,,general,11,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,worm,,,general,10,2,,,,,,,,,,,,,,,,,
8/9/22,45,3,worm,,,general,5,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,worm,,,general,4,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,worm,,,general,7,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,worm,,,general,13,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,worm,,,general,5,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,limpet,,,general,7,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,limpet,,,general,6,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,amphipod,,,general,5,5,,,,,,,,,,,,,,,,,
8/9/22,45,3,amphipod,,,general,4,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,amphipod,,,general,5,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,amphipod,,,general,5,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,amphipod,,,general,4,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,amphipod,,,general,5,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,amphipod,,,general,4,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,amphipod,,,general,5,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,amphipod,,,general,3,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,amphipod,,,general,3,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,amphipod,,,general,4,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,amphipod,,,general,3,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,amphipod,,,general,5,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,amphipod,,,general,5,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,amphipod,,,general,4,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,amphipod,,,general,5,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,amphipod,,,general,3,5,,,,,,,,,,,,,,,,,
8/9/22,45,3,amphipod,,,general,4,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,amphipod,,,general,4,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,amphipod,,,general,3,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,amphipod,,,general,4,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,amphipod,,,general,2,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,amphipod,,,general,3,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,snail,COMO,Coralliophila monodonta,species,7,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,snail,COMO,Coralliophila monodonta,species,6,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,snail,COMO,Coralliophila monodonta,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,snail,STAU,Stomatella auricula,species,8,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,hermit,CALT,Calcinus latens,species,5,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,hermit,CALT,Calcinus latens,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,snail,DIAL,Diala albugo,species,2,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,snail,,Graphicomassa margarita,species,4,1,,,,,,,,,,,,,,,,,
8/9/22,45,3,snail,APCE,Apataxia cerithiiformis,species,4,1,,,,,,,,,,,,,,,,,
